t_s,frametime_ms,fps
169.1229,16.222,61.646
169.1391,17.827,56.096
169.1569,17.028,58.728
169.174,15.982,62.571
169.1899,16.524,60.519
169.2065,16.717,59.819
169.2232,16.694,59.903
169.2399,18.179,55.01
169.2581,18.336,54.537
169.2764,15.155,65.986
169.2915,16.864,59.299
169.3084,17.599,56.821
169.326,17.726,56.414
169.3437,16.558,60.394
169.3603,16.244,61.561
169.3765,18.183,54.996
169.3947,16.456,60.769
169.4112,18.279,54.708
169.4295,16.721,59.804
169.4462,16.383,61.039
169.4626,18.174,55.023
169.4807,15.884,62.958
169.4966,17.749,56.342
169.5144,18.995,52.644
169.5334,17.403,57.463
169.5508,17.828,56.093
169.5686,16.886,59.219
169.5855,18.505,54.039
169.604,17.206,58.12
169.6212,16.547,60.434
169.6377,17.922,55.797
169.6557,17.005,58.806
169.6727,17.396,57.483
169.6901,18.984,52.676
169.709,17.855,56.007
169.7269,16.955,58.979
169.7439,18.037,55.442
169.7619,18.585,53.808
169.7805,16.831,59.415
169.7973,18.289,54.679
169.8156,17.173,58.232
169.8328,16.55,60.425
169.8493,17.161,58.271
169.8665,17.016,58.768
169.8835,16.848,59.355
169.9003,17.115,58.428
169.9175,17.224,58.059
169.9347,16.451,60.786
169.9511,17.03,58.721
169.9682,18.627,53.685
169.9868,17.782,56.238
170.0046,16.444,60.812
170.021,17.561,56.943
170.0386,16.359,61.129
170.0549,19.712,50.731
170.0746,17.514,57.096
170.0922,16.383,61.04
170.1085,18.417,54.297
170.127,18.086,55.29
170.145,18.527,53.976
170.1636,17.556,56.959
170.1811,17.262,57.929
170.1984,15.614,64.043
170.214,18.115,55.202
170.2321,19.079,52.413
170.2512,17.713,56.456
170.2689,18.972,52.71
170.2879,17.917,55.814
170.3058,16.116,62.05
170.3219,16.982,58.887
170.3389,17.792,56.206
170.3567,17.231,58.035
170.3739,17.284,57.857
170.3912,18.292,54.669
170.4095,16.93,59.068
170.4264,17.636,56.701
170.4441,18.62,53.707
170.4627,17.766,56.286
170.4805,17.392,57.497
170.4978,17.06,58.615
170.5149,18.326,54.567
170.5332,18.593,53.782
170.5518,17.382,57.532
170.5692,16.934,59.052
170.5861,17.392,57.499
170.6035,18.555,53.895
170.6221,17.099,58.482
170.6392,16.899,59.176
170.6561,18.811,53.159
170.6749,16.824,59.438
170.6917,17.71,56.465
170.7094,18.763,53.296
170.7282,16.271,61.46
170.7445,18.605,53.749
170.7631,16.199,61.731
170.7793,15.878,62.98
170.7951,17.997,55.566
170.8131,17.05,58.651
170.8302,18.183,54.996
170.8484,17.138,58.35
170.8655,18.925,52.84
170.8844,16.576,60.329
170.901,17.514,57.099
170.9185,17.486,57.188
170.936,18.834,53.095
170.9548,17.703,56.486
170.9726,18.834,53.096
170.9914,17.648,56.664
171.009,16.967,58.937
171.026,16.769,59.633
171.0428,17.883,55.919
171.0607,15.709,63.657
171.0764,17.599,56.82
171.094,18.225,54.869
171.1122,17.047,58.661
171.1292,17.888,55.903
171.1471,18.635,53.661
171.1658,15.377,65.031
171.1811,18.152,55.09
171.1993,18.132,55.15
171.2174,17.88,55.929
171.2353,17.529,57.049
171.2528,17.867,55.971
171.2707,18.354,54.483
171.289,17.858,55.997
171.3069,17.875,55.944
171.3248,18.281,54.703
171.3431,18.353,54.488
171.3614,17.799,56.184
171.3792,18.451,54.197
171.3977,18.253,54.787
171.4159,18.057,55.381
171.434,16.48,60.68
171.4505,17.504,57.129
171.468,17.468,57.246
171.4854,17.813,56.137
171.5032,19.214,52.044
171.5225,17.109,58.448
171.5396,17.947,55.719
171.5575,17.773,56.264
171.5753,17.602,56.813
171.5929,17.568,56.923
171.6105,16.444,60.814
171.6269,17.324,57.724
171.6442,18.033,55.453
171.6623,17.926,55.784
171.6802,16.418,60.908
171.6966,16.817,59.464
171.7134,16.835,59.4
171.7303,18.567,53.859
171.7488,18.876,52.978
171.7677,18.777,53.256
171.7865,18.171,55.033
171.8046,17.748,56.343
171.8224,17.93,55.773
171.8403,17.626,56.735
171.8579,17.199,58.143
171.8751,18.486,54.094
171.8936,17.467,57.25
171.9111,17.95,55.711
171.929,17.379,57.54
171.9464,18.156,55.079
171.9646,16.706,59.86
171.9813,18.89,52.938
172.0002,18.388,54.382
172.0186,16.328,61.243
172.0349,18.172,55.028
172.0531,17.259,57.941
172.0703,16.78,59.596
172.0871,17.016,58.768
172.1041,18.807,53.172
172.1229,17.746,56.352
172.1407,17.842,56.047
172.1585,19.179,52.139
172.1777,17.301,57.801
172.195,17.048,58.659
172.212,17.574,56.902
172.2296,17.639,56.691
172.2473,17.368,57.578
172.2646,18.088,55.286
172.2827,16.556,60.403
172.2993,16.555,60.403
172.3158,16.868,59.284
172.3327,17.222,58.066
172.3499,18.069,55.342
172.368,18.679,53.535
172.3867,17.59,56.85
172.4043,15.965,62.639
172.4202,16.985,58.875
172.4372,19.193,52.102
172.4564,16.435,60.846
172.4728,18.823,53.128
172.4917,18.098,55.254
172.5098,16.368,61.094
172.5261,18.29,54.675
172.5444,19.581,51.071
172.564,18.582,53.816
172.5826,16.896,59.185
172.5995,15.54,64.352
172.615,17.15,58.308
172.6322,16.663,60.012
172.6488,17.092,58.507
172.6659,18.994,52.648
172.6849,19.843,50.397
172.7048,18.702,53.471
172.7235,17.033,58.709
172.7405,17.848,56.029
172.7583,18.293,54.666
172.7766,17.238,58.01
172.7939,18.037,55.443
172.8119,17.174,58.228
172.8291,17.327,57.713
172.8464,19.944,50.14
172.8663,19.535,51.191
172.8859,17.602,56.812
172.9035,18.626,53.689
172.9221,17.549,56.984
172.9397,17.276,57.884
172.9569,17.923,55.795
172.9749,16.896,59.187
172.9918,18.119,55.189
173.0099,17.949,55.714
173.0278,15.549,64.315
173.0434,17.835,56.069
173.0612,16.905,59.155
173.0781,17.425,57.388
173.0955,19.35,51.679
173.1149,18.389,54.38
173.1333,17.953,55.7
173.1512,17.498,57.149
173.1687,18.169,55.038
173.1869,18.632,53.672
173.2055,16.837,59.393
173.2224,19.184,52.126
173.2415,16.114,62.059
173.2577,18.998,52.637
173.2767,18.662,53.584
173.2953,16.345,61.181
173.3117,18.751,53.33
173.3304,18.547,53.916
173.349,16.931,59.064
173.3659,17.975,55.631
173.3839,17.578,56.89
173.4014,18.321,54.581
173.4198,19.927,50.183
173.4397,17.454,57.292
173.4572,19.227,52.011
173.4764,16.894,59.192
173.4933,17.106,58.458
173.5104,18.45,54.2
173.5288,16.97,58.927
173.5458,18.241,54.823
173.564,18.724,53.408
173.5828,17.455,57.291
173.6002,16.385,61.031
173.6166,16.098,62.121
173.6327,17.833,56.077
173.6505,18.531,53.964
173.6691,17.32,57.738
173.6864,14.473,69.096
173.7009,16.273,61.453
173.7171,18.205,54.928
173.7353,17.842,56.049
173.7532,18.744,53.352
173.7719,18.838,53.085
173.7908,16.084,62.172
173.8068,17.91,55.835
173.8248,15.691,63.73
173.8404,17.264,57.923
173.8577,19.778,50.561
173.8775,18.535,53.951
173.896,17.172,58.235
173.9132,17.388,57.512
173.9306,17.246,57.983
173.9478,18.458,54.176
173.9663,18.228,54.86
173.9845,15.356,65.122
173.9999,18.968,52.72
174.0188,18.134,55.146
174.037,19.186,52.12
174.0562,16.927,59.079
174.0731,17.526,57.057
174.0906,16.925,59.083
174.1075,18.453,54.191
174.126,17.701,56.492
174.1437,17.574,56.901
174.1613,17.909,55.837
174.1792,17.324,57.724
174.1965,16.639,60.101
174.2131,17.758,56.313
174.2309,17.051,58.649
174.2479,17.727,56.413
174.2657,17.164,58.261
174.2828,17.859,55.994
174.3007,19.238,51.981
174.3199,16.407,60.949
174.3363,17.858,55.999
174.3542,17.139,58.345
174.3713,17.107,58.457
174.3884,17.699,56.501
174.4061,17.607,56.797
174.4237,16.983,58.881
174.4407,18.048,55.408
174.4588,16.629,60.136
174.4754,17.537,57.023
174.4929,15.659,63.862
174.5086,18.197,54.953
174.5268,16.056,62.281
174.5429,16.335,61.219
174.5592,16.024,62.408
174.5752,19.18,52.139
174.5944,16.763,59.654
174.6112,15.35,65.147
174.6265,18.493,54.076
174.645,17.564,56.933
174.6626,17.529,57.049
174.6801,17.81,56.147
174.6979,17.255,57.953
174.7152,17.671,56.591
174.7328,17.249,57.975
174.7501,16.088,62.159
174.7662,18.344,54.513
174.7845,17.468,57.249
174.802,19.345,51.694
174.8213,18.517,54.005
174.8398,16.871,59.273
174.8567,17.716,56.446
174.8744,18.531,53.964
174.893,17.001,58.819
174.91,18.894,52.927
174.9289,18.308,54.62
174.9472,16.961,58.959
174.9641,18.264,54.753
174.9824,17.611,56.783
175.0,15.562,64.26
175.0156,18.636,53.661
175.0342,17.8,56.178
175.052,19.386,51.583
175.0714,18.475,54.127
175.0899,17.373,57.56
175.1072,16.916,59.116
175.1241,16.561,60.384
175.1407,25.583,39.088
175.1663,16.613,60.195
175.1829,16.242,61.567
175.1991,17.854,56.01
175.217,18.125,55.172
175.2351,17.145,58.326
175.2523,16.412,60.932
175.2687,16.12,62.036
175.2848,17.813,56.138
175.3026,16.935,59.048
175.3195,17.301,57.802
175.3368,15.537,64.363
175.3524,14.697,68.04
175.3671,17.145,58.328
175.3842,16.08,62.19
175.4003,17.32,57.738
175.4176,18.423,54.279
175.4361,17.027,58.731
175.4531,18.216,54.895
175.4713,18.348,54.502
175.4896,17.556,56.96
175.5072,17.417,57.414
175.5246,16.642,60.09
175.5413,16.903,59.163
175.5582,15.944,62.72
175.5741,18.088,55.287
175.5922,18.421,54.287
175.6106,18.097,55.258
175.6287,16.506,60.585
175.6452,19.345,51.694
175.6646,16.559,60.39
175.6811,17.372,57.564
175.6985,16.768,59.638
175.7153,16.894,59.192
175.7322,16.391,61.011
175.7485,16.617,60.179
175.7652,17.191,58.17
175.7824,17.635,56.706
175.8,15.937,62.748
175.8159,18.573,53.84
175.8345,17.582,56.877
175.8521,19.176,52.149
175.8713,18.903,52.903
175.8902,16.973,58.917
175.9071,16.541,60.457
175.9237,17.139,58.345
175.9408,15.604,64.087
175.9564,16.004,62.485
175.9724,17.307,57.78
175.9897,15.282,65.435
176.005,16.168,61.85
176.0212,18.24,54.824
176.0394,17.652,56.65
176.0571,18.154,55.083
176.0752,17.294,57.823
176.0925,16.728,59.779
176.1092,16.671,59.983
176.1259,18.069,55.345
176.144,17.424,57.391
176.1614,17.403,57.462
176.1788,17.131,58.374
176.1959,16.547,60.433
176.2125,17.154,58.295
176.2296,18.788,53.226
176.2484,17.198,58.146
176.2656,16.065,62.245
176.2817,15.251,65.569
176.2969,17.212,58.099
176.3142,19.347,51.688
176.3335,17.159,58.278
176.3507,17.12,58.412
176.3678,17.513,57.099
176.3853,15.508,64.482
176.4008,17.581,56.88
176.4184,17.325,57.722
176.4357,17.042,58.678
176.4528,17.748,56.344
176.4705,15.995,62.518
176.4865,14.537,68.79
176.501,16.641,60.092
176.5177,16.159,61.886
176.5338,17.754,56.324
176.5516,18.02,55.495
176.5696,17.208,58.112
176.5868,17.345,57.653
176.6042,16.801,59.521
176.621,16.507,60.58
176.6375,16.71,59.844
176.6542,15.396,64.953
176.6696,36.028,27.757
176.7056,16.811,59.484
176.7224,16.32,61.276
176.7387,17.456,57.286
176.7562,17.292,57.831
176.7735,15.0,66.666
176.7885,16.636,60.111
176.8051,16.566,60.364
176.8217,16.551,60.419
176.8382,16.567,60.36
176.8548,18.87,52.994
176.8737,15.931,62.77
176.8896,17.651,56.655
176.9073,16.796,59.537
176.924,17.426,57.387
176.9415,15.058,66.409
176.9565,17.886,55.909
176.9744,16.474,60.702
176.9909,16.864,59.299
177.0078,15.463,64.671
177.0232,17.498,57.15
177.0407,18.594,53.782
177.0593,15.57,64.226
177.0749,16.267,61.474
177.0911,16.27,61.461
177.1074,18.256,54.777
177.1257,15.421,64.846
177.1411,16.828,59.426
177.1579,16.761,59.663
177.1747,17.504,57.129
177.1922,18.316,54.596
177.2105,16.507,60.581
177.227,16.594,60.263
177.2436,17.159,58.279
177.2608,16.478,60.687
177.2772,17.424,57.391
177.2947,17.373,57.561
177.312,15.491,64.555
177.3275,16.156,61.898
177.3437,16.352,61.156
177.36,15.263,65.518
177.3753,17.923,55.793
177.3932,15.591,64.138
177.4088,16.778,59.602
177.4256,16.882,59.235
177.4425,17.214,58.094
177.4597,17.242,57.998
177.4769,17.257,57.947
177.4942,16.746,59.717
177.5109,16.29,61.389
177.5272,16.331,61.232
177.5436,17.705,56.481
177.5613,17.089,58.517
177.5783,15.758,63.461
177.5941,15.393,64.964
177.6095,14.834,67.41
177.6243,15.542,64.341
177.6399,16.198,61.738
177.6561,16.775,59.611
177.6728,15.545,64.328
177.6884,15.436,64.784
177.7038,15.335,65.212
177.7192,15.607,64.075
177.7348,16.657,60.033
177.7514,15.649,63.901
177.7671,16.666,60.004
177.7837,15.146,66.024
177.7989,16.492,60.635
177.8154,18.121,55.186
177.8335,15.927,62.788
177.8494,16.708,59.85
177.8661,15.829,63.173
177.882,17.395,57.488
177.8994,15.728,63.58
177.9151,16.154,61.904
177.9312,15.164,65.944
177.9464,14.649,68.266
177.9611,16.23,61.614
177.9773,16.781,59.59
177.9941,16.583,60.302
178.0107,17.216,58.084
178.0279,15.7,63.694
178.0436,17.514,57.097
178.0611,14.998,66.674
178.0761,16.727,59.783
178.0928,17.02,58.753
178.1098,16.076,62.203
178.1259,15.411,64.891
178.1413,14.567,68.649
178.1559,15.134,66.077
178.171,17.612,56.778
178.1886,15.058,66.41
178.2037,17.754,56.325
178.2214,16.754,59.686
178.2382,16.632,60.125
178.2548,16.12,62.037
178.2709,17.889,55.901
178.2888,15.042,66.479
178.3039,16.396,60.989
178.3203,14.91,67.069
178.3352,15.603,64.09
178.3508,16.449,60.793
178.3672,16.781,59.591
178.384,15.03,66.532
178.399,15.173,65.907
178.4142,16.257,61.513
178.4305,15.2,65.789
178.4457,17.817,56.126
178.4635,17.329,57.707
178.4808,16.113,62.062
178.4969,16.166,61.86
178.5131,16.927,59.078
178.53,17.511,57.108
178.5475,16.921,59.099
178.5645,38.131,26.225
178.6026,18.047,55.411
178.6206,16.915,59.12
178.6376,17.067,58.593
178.6546,16.835,59.4
178.6715,17.819,56.119
178.6893,15.814,63.236
178.7051,16.156,61.895
178.7212,15.538,64.356
178.7368,17.031,58.718
178.7538,15.981,62.575
178.7698,16.466,60.732
178.7863,17.703,56.489
178.804,17.29,57.835
178.8213,16.069,62.232
178.8373,16.398,60.984
178.8537,16.969,58.93
178.8707,15.892,62.923
178.8866,14.933,66.964
178.9015,15.54,64.352
178.9171,15.849,63.096
178.9329,17.678,56.566
178.9506,14.91,67.069
178.9655,16.403,60.966
178.9819,14.908,67.076
178.9968,15.68,63.775
179.0125,15.943,62.722
179.0284,15.334,65.213
179.0438,15.876,62.99
179.0596,15.304,65.343
179.0749,15.846,63.108
179.0908,17.498,57.148
179.1083,15.238,65.627
179.1235,15.617,64.032
179.1391,13.791,72.51
179.1529,17.877,55.939
179.1708,15.141,66.044
179.1859,14.735,67.867
179.2007,16.536,60.474
179.2172,16.56,60.386
179.2338,15.748,63.499
179.2495,15.089,66.274
179.2646,14.921,67.021
179.2795,14.518,68.879
179.2941,15.428,64.819
179.3095,14.896,67.132
179.3244,14.619,68.403
179.339,14.978,66.762
179.354,15.526,64.407
179.3695,14.946,66.908
179.3844,15.492,64.547
179.3999,17.358,57.612
179.4173,15.269,65.492
179.4326,15.822,63.201
179.4484,16.267,61.473
179.4647,15.575,64.206
179.4802,16.473,60.707
179.4967,16.665,60.005
179.5134,16.47,60.716
179.5298,15.532,64.384
179.5454,15.716,63.628
179.5611,16.206,61.706
179.5773,14.623,68.387
179.5919,15.251,65.568
179.6072,15.398,64.942
179.6226,17.392,57.499
179.64,15.898,62.9
179.6559,16.127,62.008
179.672,15.182,65.867
179.6872,15.742,63.524
179.7029,16.56,60.386
179.7195,17.426,57.385
179.7369,14.159,70.627
179.7511,15.811,63.248
179.7669,15.37,65.063
179.7822,16.82,59.451
179.7991,14.682,68.112
179.8137,15.215,65.723
179.8289,16.333,61.227
179.8453,15.599,64.109
179.8609,15.263,65.518
179.8761,14.397,69.458
179.8905,16.036,62.361
179.9066,14.834,67.411
179.9214,14.874,67.231
179.9363,15.619,64.026
179.9519,16.074,62.212
179.968,13.74,72.782
179.9817,16.541,60.455
179.9983,16.024,62.408
180.0143,14.812,67.511
180.0291,15.587,64.156
180.0447,14.248,70.185
180.0589,15.038,66.5
180.074,15.509,64.48
180.0895,17.349,57.642
180.1068,14.921,67.02
180.1217,16.616,60.183
180.1384,15.528,64.4
180.1539,15.367,65.074
180.1693,15.996,62.514
180.1853,16.076,62.205
180.2013,15.777,63.382
180.2171,16.139,61.96
180.2332,15.296,65.376
180.2485,15.351,65.142
180.2639,15.799,63.294
180.2797,16.172,61.834
180.2959,15.999,62.503
180.3119,15.626,63.994
180.3275,15.479,64.602
180.343,17.814,56.134
180.3608,16.569,60.354
180.3774,15.566,64.241
180.3929,14.811,67.516
180.4077,16.309,61.318
180.424,15.132,66.086
180.4392,15.2,65.788
180.4544,15.829,63.176
180.4702,15.116,66.157
180.4853,15.569,64.231
180.5009,18.634,53.665
180.5195,15.945,62.717
180.5355,16.192,61.76
180.5517,15.573,64.212
180.5672,16.071,62.222
180.5833,15.629,63.982
180.5989,15.994,62.522
180.6149,14.558,68.689
180.6295,14.734,67.868
180.6442,14.133,70.755
180.6583,16.001,62.496
180.6744,15.167,65.934
180.6895,15.201,65.787
180.7047,14.501,68.959
180.7192,15.7,63.695
180.7349,15.211,65.743
180.7501,15.382,65.013
180.7655,16.365,61.104
180.7819,14.953,66.875
180.7968,15.761,63.448
180.8126,15.524,64.416
180.8281,14.965,66.821
180.8431,15.687,63.746
180.8588,15.182,65.866
180.8739,16.718,59.817
180.8907,15.217,65.717
180.9059,13.88,72.045
180.9198,14.264,70.108
180.934,16.38,61.051
180.9504,14.043,71.211
180.9645,16.958,58.969
180.9814,16.628,60.14
180.998,14.084,71.002
181.0121,13.672,73.142
181.0258,14.858,67.304
181.0407,15.739,63.535
181.0564,14.406,69.416
181.0708,15.869,63.016
181.0867,14.631,68.347
181.1013,13.632,73.356
181.1149,15.473,64.63
181.1304,12.523,79.85
181.1429,13.683,73.085
181.1566,16.64,60.096
181.1732,14.667,68.181
181.1879,15.736,63.549
181.2036,14.755,67.773
181.2184,15.52,64.435
181.2339,16.144,61.941
181.2501,16.574,60.334
181.2666,14.292,69.971
181.2809,14.645,68.28
181.2956,16.351,61.16
181.3119,15.036,66.509
181.327,15.757,63.464
181.3427,15.11,66.183
181.3578,15.532,64.381
181.3734,15.375,65.041
181.3887,13.638,73.324
181.4024,15.038,66.497
181.4174,16.574,60.335
181.434,13.095,76.363
181.4471,14.425,69.323
181.4615,14.337,69.752
181.4758,15.534,64.374
181.4914,13.905,71.915
181.5053,15.166,65.935
181.5205,12.638,79.125
181.5331,14.392,69.483
181.5475,15.354,65.13
181.5628,16.344,61.185
181.5792,13.981,71.526
181.5932,16.173,61.832
181.6093,15.463,64.671
181.6248,14.305,69.907
181.6391,14.496,68.983
181.6536,15.073,66.346
181.6687,14.683,68.104
181.6834,16.461,60.75
181.6998,14.773,67.689
181.7146,15.456,64.7
181.73,15.741,63.527
181.7458,13.09,76.396
181.7589,15.552,64.299
181.7744,16.296,61.366
181.7907,15.738,63.539
181.8065,14.754,67.78
181.8212,16.493,60.632
181.8377,14.737,67.855
181.8524,17.597,56.829
181.87,14.935,66.957
181.885,14.434,69.282
181.8994,14.959,66.849
181.9144,14.983,66.741
181.9294,13.685,73.074
181.943,15.48,64.601
181.9585,13.853,72.188
181.9724,15.405,64.914
181.9878,16.558,60.395
182.0043,13.862,72.138
182.0182,15.267,65.5
182.0335,13.602,73.521
182.0471,15.667,63.83
182.0627,15.238,65.624
182.078,14.21,70.375
182.0922,14.309,69.884
182.1065,16.451,60.787
182.1229,15.15,66.006
182.1381,16.055,62.286
182.1541,15.278,65.455
182.1694,14.894,67.143
182.1843,15.201,65.787
182.1995,15.375,65.043
182.2149,13.303,75.17
182.2282,15.15,66.007
182.2433,13.744,72.757
182.2571,16.808,59.495
182.2739,16.619,60.174
182.2905,14.633,68.337
182.3051,15.333,65.219
182.3205,15.329,65.235
182.3358,15.333,65.218
182.3511,13.681,73.097
182.3648,13.329,75.023
182.3782,14.884,67.186
182.393,15.31,65.317
182.4083,16.1,62.112
182.4244,16.241,61.574
182.4407,16.098,62.121
182.4568,13.788,72.525
182.4706,15.202,65.783
182.4858,14.617,68.414
182.5004,14.674,68.147
182.5151,16.816,59.466
182.5319,16.022,62.414
182.5479,14.02,71.324
182.5619,15.972,62.609
182.5779,13.739,72.784
182.5916,14.947,66.901
182.6066,13.544,73.834
182.6201,14.445,69.227
182.6346,13.779,72.572
182.6484,15.941,62.733
182.6643,15.106,66.199
182.6794,14.107,70.888
182.6935,13.682,73.088
182.7072,14.849,67.343
182.722,16.097,62.123
182.7381,15.387,64.989
182.7535,13.03,76.747
182.7666,16.368,61.094
182.7829,15.502,64.507
182.7984,13.968,71.591
182.8124,15.898,62.902
182.8283,15.784,63.356
182.8441,14.313,69.866
182.8584,14.327,69.799
182.8727,16.048,62.312
182.8888,15.105,66.204
182.9039,14.84,67.385
182.9187,15.254,65.555
182.934,15.47,64.64
182.9494,15.675,63.796
182.9651,13.982,71.521
182.9791,15.761,63.448
182.9948,16.478,60.688
183.0113,15.967,62.628
183.0273,15.913,62.842
183.0432,15.17,65.918
183.0584,13.646,73.28
183.072,13.157,76.004
183.0852,15.606,64.08
183.1008,14.949,66.893
183.1157,15.17,65.918
183.1309,14.945,66.913
183.1459,14.426,69.321
183.1603,13.588,73.593
183.1739,13.624,73.398
183.1875,15.063,66.39
183.2026,15.473,64.628
183.218,14.947,66.903
183.233,14.643,68.294
183.2476,15.868,63.02
183.2635,14.006,71.397
183.2775,14.593,68.526
183.2921,15.273,65.475
183.3074,15.047,66.456
183.3224,14.746,67.816
183.3371,14.88,67.203
183.352,16.11,62.072
183.3681,13.713,72.921
183.3819,16.344,61.183
183.3982,16.011,62.458
183.4142,15.256,65.546
183.4295,14.108,70.882
183.4436,16.54,60.459
183.4601,14.006,71.4
183.4741,14.811,67.517
183.4889,15.09,66.269
183.504,15.111,66.179
183.5191,14.939,66.938
183.5341,14.946,66.908
183.549,35.913,27.845
183.5849,14.348,69.696
183.5993,15.389,64.983
183.6147,16.445,60.808
183.6311,14.152,70.663
183.6453,15.232,65.652
183.6605,15.688,63.744
183.6762,15.033,66.519
183.6912,15.208,65.753
183.7064,14.049,71.177
183.7205,16.512,60.562
183.737,15.859,63.056
183.7528,14.624,68.38
183.7675,15.359,65.107
183.7828,16.317,61.287
183.7991,14.954,66.874
183.8141,16.282,61.418
183.8304,15.475,64.621
183.8459,14.186,70.493
183.86,15.232,65.649
183.8753,16.702,59.873
183.892,14.626,68.373
183.9066,14.086,70.991
183.9207,13.599,73.532
183.9343,15.61,64.061
183.9499,15.162,65.954
183.9651,15.013,66.609
183.9801,15.417,64.865
183.9955,15.215,65.727
184.0107,15.984,62.562
184.0267,14.409,69.402
184.0411,15.399,64.939
184.0565,16.563,60.374
